Time,Distance,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,Car Coord X,Car Coord Y,Car Coord Z,DRS Active,DRS Available,Engine RPM,Fuel Level,Gear,Ground Speed,KERS Charge,KERS Deployed Energy,Last Sector Time,Max RPM,Throttle Pos
s,m,s,s,%,%,G,G,m,m,m,,,rpm,l,,km/h,%,kJ,s,rpm,%
94.8,6351.3,-0.555,107.932,54,0,0.12,0.08,130.8,-95.3,0.8,0,0,10928,10.78,8,312.4,66,3705.2,46.678,13050,100
94.85,6355.7,-0.558,107.932,54,0,-0.05,0.08,132.7,-99.3,0.9,0,0,10937,10.77,8,312.6,65.9,3708.2,46.678,13050,100
94.9,6360,-0.558,107.932,54,0,-0.31,0.07,134.5,-103.4,0.9,0,0,10940,10.77,8,312.7,65.9,3710.9,46.678,13050,100
94.95,6364.4,-0.555,107.932,54,0,-0.29,0.06,136.3,-107.2,1,0,0,10946,10.77,8,312.8,65.9,3713.9,46.678,13050,100
95,6368.7,-0.555,107.932,54,0,-0.24,0.09,138.1,-111.2,1.1,0,0,10942,10.77,8,313,65.8,3716.8,46.678,13050,100
95.05,6373.1,-0.555,107.932,54,0,-0.26,0.06,139.9,-115.2,1.1,0,0,10974,10.77,8,313,65.8,3719.5,46.678,13050,100
95.1,6377.4,-0.558,107.932,54,0,-0.39,0.08,141.6,-119,1.2,0,0,10950,10.77,8,313.2,65.7,3722.5,46.678,13050,100
95.15,6381.8,-0.558,107.932,54,0,-0.58,0.05,143.4,-123.1,1.3,0,0,10964,10.77,8,313.3,65.7,3725.4,46.678,13050,100
95.2,6386.1,-0.555,107.932,54,0,-0.69,0.09,145.2,-127.2,1.4,0,0,10970,10.76,8,313.4,65.7,3728.2,46.678,13050,100
95.25,6390.5,-0.558,107.932,54,0,-0.76,0.09,146.9,-131,1.4,0,0,10960,10.76,8,313.5,65.6,3731.1,46.678,13050,100
95.3,6394.8,-0.558,107.932,54,0,-0.62,0.05,148.7,-135.1,1.5,0,0,10967,10.76,8,313.6,65.6,3733.9,46.678,13050,100
95.35,6399.2,-0.555,107.932,54,0,-0.48,0.05,150.4,-139.1,1.6,0,0,10982,10.76,8,313.7,65.5,3736.8,46.678,13050,100
95.4,6403.5,-0.555,107.932,54,0,-0.51,0.06,152.1,-143,1.7,0,0,10985,10.76,8,313.8,65.5,3739.7,46.678,13050,100
95.45,6407.9,-0.555,107.932,54,0,-0.57,0.03,153.8,-147.1,1.8,0,0,10995,10.75,8,313.9,65.5,3742.6,46.678,13050,100
95.5,6412.3,-0.558,107.932,54,0,-0.73,0.07,155.5,-151.2,1.9,0,0,10981,10.75,8,314,65.4,3745.4,46.678,13050,100
95.55,6416.6,-0.558,107.932,54,0,-0.76,0.05,157.1,-155.1,2,0,0,10982,10.75,8,314.1,65.4,3748.3,46.678,13050,100
95.6,6421,-0.555,107.932,54,0,-0.92,0.03,158.8,-159.2,2.1,0,0,10994,10.75,8,314.2,65.3,3751.3,46.678,13050,100
95.65,6425.4,-0.558,107.932,54,0,-1.04,0.05,160.5,-163.3,2.2,0,0,10993,10.75,8,314.3,65.3,3754,46.678,13050,100
95.7,6429.7,-0.558,107.932,54,0,-1.2,0.05,162,-167.2,2.3,0,0,11007,10.75,8,314.3,65.3,3756.9,46.678,13050,100
95.75,6434.1,-0.555,107.932,54,0,-1.37,0,163.6,-171.4,2.4,0,0,10998,10.75,8,314.4,65.2,3759.9,46.678,13050,100
95.8,6438.5,-0.555,107.932,54,0,-1.33,0.05,165.2,-175.5,2.5,0,0,10982,10.74,8,314.5,65.2,3762.6,46.678,13050,100
95.85,6442.8,-0.558,107.932,54,0,-1.1,0.01,166.6,-179.4,2.7,0,0,11007,10.74,8,314.5,65.1,3765.6,46.678,13050,100
95.9,6447.2,-0.555,107.932,54,0,-1.14,0.03,168.2,-183.6,2.8,0,0,11000,10.74,8,314.6,65.1,3768.3,46.678,13050,100
95.95,6451.6,-0.555,107.932,54,0,-1.16,0.02,169.7,-187.8,2.9,0,0,11009,10.74,8,314.6,65.1,3771.2,46.678,13050,100
96,6455.9,-0.558,107.932,54,0,-1.29,0.04,171,-191.8,3.1,0,0,11015,10.74,8,314.7,65,3774.2,46.678,13050,100
96.05,6460.3,-0.558,107.932,54,0,-1.27,0.04,172.5,-196,3.2,0,0,11008,10.73,8,314.7,65,3777.1,46.678,13050,100
96.1,6464.7,-0.558,107.932,54,0,-1.32,0.05,173.9,-200.2,3.3,0,0,11016,10.73,8,314.8,64.9,3779.9,46.678,13050,100
96.15,6469,-0.555,107.932,54,0,-1.27,0.04,175.2,-204.2,3.5,0,0,11007,10.73,8,314.8,64.9,3782.8,46.678,13050,100
96.2,6473.4,-0.555,107.932,54,0,-1.27,0.02,176.5,-208.5,3.6,0,0,11016,10.73,8,314.8,64.9,3785.7,46.678,13050,100
96.25,6477.8,-0.558,107.932,54,0,-1.35,0.02,177.8,-212.7,3.8,0,0,11014,10.73,8,314.9,64.8,3788.5,46.678,13050,100
96.3,6482.2,-0.555,107.932,54,0,-1.34,0.01,179,-216.8,3.9,0,0,11018,10.73,8,314.9,64.8,3791.4,46.678,13050,100
96.35,6486.5,-0.555,107.932,54,0,-1.34,0.03,180.3,-221,4.1,0,0,11015,10.72,8,315,64.7,3794.3,46.678,13050,100
96.4,6490.9,-0.558,107.932,54,0,-1.26,0.03,181.5,-225.3,4.2,0,0,11019,10.72,8,315,64.7,3797.1,46.678,13050,100
96.45,6495.3,-0.555,107.932,54,0,-1.23,0.04,182.6,-229.4,4.4,0,0,11020,10.72,8,315,64.7,3800,46.678,13050,100
96.5,6499.7,-0.555,107.932,54,0,-1.24,0.03,183.8,-233.7,4.5,0,0,11020,10.72,8,315.1,64.6,3802.7,46.678,13050,100
96.55,6504,-0.558,107.932,54,0,-1.37,0.03,184.9,-238,4.7,0,0,11024,10.72,8,315.1,64.6,3805.7,46.678,13050,100
96.6,6508.4,-0.558,107.932,54,0,-1.33,0.03,185.9,-242.1,4.9,0,0,11020,10.72,8,315.1,64.5,3808.6,46.678,13050,100
96.65,6512.8,-0.555,107.932,54,0,-1.25,0.02,187,-246.4,5,0,0,11028,10.71,8,315.1,64.5,3811.5,46.678,13050,100
96.7,6517.2,-0.558,107.932,54,0,-1.19,0.03,188,-250.7,5.2,0,0,11021,10.71,8,315.2,64.4,3814.3,46.678,13050,100
96.75,6521.5,-0.558,107.932,54,0,-1.01,0.03,189,-254.8,5.4,0,0,11025,10.71,8,315.2,64.4,3817.2,46.678,13050,100
96.8,6525.9,-0.555,107.932,54,0,-0.98,0.01,189.9,-259.2,5.5,0,0,11037,10.71,8,315.2,64.4,3820.1,46.678,13050,100
96.85,6530.3,-0.558,107.932,54,0,-1.06,0.01,190.9,-263.5,5.7,0,0,11024,10.71,8,315.3,64.3,3822.9,46.678,13050,100
96.9,6534.7,-0.558,107.932,54,0,-0.95,0.01,191.8,-267.7,5.9,0,0,11027,10.71,8,315.3,64.3,3825.8,46.678,13050,100
96.95,6539.1,-0.555,107.932,54,0,-0.97,0.02,192.7,-272,6,0,0,11036,10.7,8,315.4,64.2,3828.5,46.678,13050,100
97,6543.4,-0.558,107.932,54,0,-1.02,0.03,193.6,-276.4,6.2,0,0,11026,10.7,8,315.4,64.2,3831.5,46.678,13050,100
97.05,6547.8,-0.558,107.932,54,0,-0.93,0.02,194.4,-280.5,6.4,0,0,11037,10.7,8,315.4,64.2,3834.4,46.678,13050,100
97.1,6552.2,-0.558,107.932,54,0,-0.9,0.03,195.2,-284.9,6.5,0,0,11032,10.7,8,315.5,64.1,3837.3,46.678,13050,100
97.15,6556.6,-0.558,107.932,54,0,-0.84,0.07,196,-289.3,6.7,0,0,11028,10.7,8,315.5,64.1,3840,46.678,13050,100
97.2,6561,-0.558,107.932,54,0,-0.8,-0.04,196.8,-293.4,6.9,0,0,11073,10.7,8,315.5,64,3843,46.678,13050,100
97.25,6565.4,-0.558,107.932,54,0,-0.89,0.02,197.5,-297.8,7,0,0,11039,10.69,8,315.6,64,3845.9,46.678,13050,100
97.3,6569.7,-0.558,107.932,54,0,-1,0.02,198.3,-302.2,7.2,0,0,11027,10.69,8,315.6,64,3848.6,46.678,13050,100
97.35,6574.1,-0.558,107.932,54,0,-0.93,0.02,199,-306.4,7.4,0,0,11059,10.69,8,315.6,63.9,3851.6,46.678,13050,100
97.4,6578.5,-0.558,107.932,54,17.1,-1.15,-0.46,199.7,-310.8,7.5,0,0,10974,10.69,8,315.3,63.9,3854.3,46.678,13050,76.5
97.45,6582.8,-0.558,107.932,54,48.8,-1.19,-2.09,200.4,-315.2,7.7,0,0,10799,10.69,8,312.9,64.1,3855.7,46.678,13050,47.4
97.5,6587.1,-0.558,107.932,54,86.3,-0.82,-3.57,200.9,-319.3,7.9,0,0,10509,10.69,8,308,64.4,3856.3,46.678,13050,18.4
97.55,6591.3,-0.558,107.932,54,100,-0.6,-3.95,201.5,-323.6,8,0,0,12045,10.69,7,300.8,64.7,3856.4,46.678,13050,20
97.6,6595.4,-0.561,107.932,54,100,-0.33,-4.44,202.1,-327.7,8.2,0,0,11647,10.69,7,292.8,65.2,3856.5,46.678,13050,0
97.65,6599.3,-0.561,107.932,54,100,-0.29,-4.43,202.6,-331.5,8.3,0,0,11345,10.69,7,285.3,65.7,3856.5,46.678,13050,0
97.7,6603.2,-0.561,107.932,54,100,-0.25,-4.33,203.2,-335.4,8.5,0,0,11015,10.69,7,277.3,66.2,3856.5,46.678,13050,0
97.75,6606.9,-0.567,107.932,54,100,-0.17,-3.91,203.7,-339.3,8.6,0,0,12147,10.69,6,269.5,66.4,3856.5,46.678,13050,56
97.8,6610.6,-0.567,107.932,54,100,-0.11,-4.65,204.1,-342.8,8.8,0,0,11649,10.68,6,262.4,66.9,3856.5,46.678,13050,0
97.85,6614.1,-0.567,107.932,54,96.3,-0.1,-4.4,204.6,-346.4,8.9,0,0,11353,10.68,6,254.4,67.4,3856.5,46.678,13050,0
97.9,6617.5,-0.567,107.932,54,68,-0.04,-3.34,205.1,-349.9,9,0,0,11064,10.68,6,247.3,67.7,3856.5,46.678,13050,0
97.95,6620.9,-0.57,107.932,54,65.3,-0.02,-3.05,205.5,-353.1,9.1,0,0,11552,10.68,0,241.9,68,3856.5,46.678,13050,100
98,6624.2,-0.57,107.932,54,62.5,0.02,-2.96,205.9,-356.5,9.3,0,0,12435,10.68,5,236.6,68.2,3856.5,46.678,13050,0
98.05,6627.4,-0.576,107.932,54,59.2,-0.02,-2.89,206.4,-359.8,9.4,0,0,12151,10.68,5,231.4,68.5,3856.5,46.678,13050,0
98.1,6630.5,-0.576,107.932,54,57.9,-0.06,-2.84,206.7,-362.8,9.5,0,0,11909,10.68,5,226.5,68.8,3856.5,46.678,13050,0
98.15,6633.6,-0.585,107.932,54,57.2,-0.08,-2.79,207.2,-365.9,9.6,0,0,11676,10.68,5,221.4,69,3856.5,46.678,13050,0
98.2,6636.6,-0.585,107.932,54,57.5,-0.1,-2.76,207.5,-369,9.7,0,0,11405,10.68,5,216.5,69.3,3856.5,46.678,13050,0
98.25,6639.6,-0.585,107.932,54,63,-0.1,-2.93,207.9,-371.8,9.8,0,0,13004,10.68,4,211.7,69.4,3856.5,46.678,13050,44
98.3,6642.4,-0.591,107.932,54,66.1,-0.15,-3.06,208.3,-374.7,9.9,0,0,12551,10.68,4,206.1,69.7,3856.5,46.678,13050,0
98.35,6645.2,-0.591,107.932,54,68.3,-0.13,-3.11,208.6,-377.6,10.1,0,0,12244,10.68,4,200.4,70,3856.5,46.678,13050,0
98.4,6647.9,-0.597,107.932,54,67.2,-0.15,-3.16,209,-380.2,10.1,0,0,11949,10.68,4,195.1,70.3,3856.5,46.678,13050,0
98.45,6650.6,-0.597,107.932,54,66.7,-0.15,-3.12,209.3,-382.9,10.2,0,0,11550,10.68,4,189.7,70.5,3856.5,46.678,13050,0
98.5,6653.1,-0.597,107.932,54,66.1,-0.05,-2.96,209.6,-385.5,10.3,0,0,11196,10.68,4,184.2,70.8,3856.5,46.678,13050,0
98.55,6655.6,-0.609,107.932,54,64.8,-0.03,-2.99,209.9,-387.9,10.4,0,0,10978,10.68,4,178.9,71,3856.5,46.678,13050,0
98.6,6658,-0.609,107.932,54,64.6,-0.03,-2.89,210.2,-390.4,10.5,0,0,12424,10.68,3,173.6,71.1,3856.5,46.678,13050,56
98.65,6660.4,-0.609,107.932,54,63.8,-0.07,-2.82,210.5,-392.8,10.6,0,0,11801,10.68,3,168.9,71.4,3856.5,46.678,13050,0
98.7,6662.6,-0.612,107.932,54,63.8,-0.16,-2.68,210.8,-395,10.7,0,0,11292,10.68,3,164.2,71.6,3856.5,46.678,13050,0
98.75,6664.8,-0.612,107.932,54,63.8,-0.14,-3.24,211,-397.2,10.7,0,0,11022,10.68,3,158.8,71.8,3856.5,46.678,13050,0
98.8,6667,-0.612,107.932,54,63.8,-0.21,-2.82,211.3,-399.4,10.8,0,0,10643,10.68,3,153.7,72,3856.5,46.678,13050,0
98.85,6669,-0.615,107.932,54,63.5,-0.26,-2.7,211.5,-401.4,10.9,0,0,10318,10.68,3,148.8,72.2,3856.5,46.678,13050,0
98.9,6671,-0.615,107.932,54,63.3,-0.35,-3.06,211.7,-403.5,10.9,0,0,9882,10.68,3,143.9,72.4,3856.5,46.678,13050,0
98.95,6673,-0.615,107.932,54,63.3,-0.45,-2.79,211.9,-405.5,11,0,0,11315,10.68,2,138.7,72.5,3856.5,46.678,13050,68
99,6674.8,-0.618,107.932,54,63,-0.57,-2.92,212.1,-407.3,11.1,0,0,11045,10.68,2,134,72.7,3856.5,46.678,13050,0
99.05,6676.6,-0.618,107.932,54,54.5,-0.62,-2.52,212.3,-409.1,11.1,0,0,10547,10.68,2,129.4,72.9,3856.5,46.678,13050,0
99.1,6678.4,-0.618,107.932,54,40.3,-0.88,-2.1,212.4,-410.9,11.2,0,0,10393,10.68,2,124.9,73,3856.5,46.678,13050,0
99.15,6680.1,-0.618,107.932,54,33.9,-0.93,-1.76,212.6,-412.5,11.2,0,0,10182,10.68,2,121.8,73.1,3856.5,46.678,13050,0
99.2,6681.7,-0.609,107.932,54,30.4,-1.03,-1.54,212.7,-414.2,11.3,0,0,9974,10.68,2,118.8,73.2,3856.5,46.678,13050,0
99.25,6683.3,-0.609,107.932,54,30.7,-1.04,-1.5,212.7,-415.9,11.3,0,0,9742,10.68,2,116.1,73.3,3856.5,46.678,13050,0
99.3,6684.9,-0.609,107.932,54,31.1,-1.15,-1.56,212.8,-417.4,11.4,0,0,9532,10.68,2,113.5,73.4,3856.5,46.678,13050,0
99.35,6686.4,-0.609,107.932,54,30,-1.21,-1.54,212.8,-419,11.4,0,0,9312,10.68,2,110.7,73.5,3856.5,46.678,13050,0
99.4,6687.9,-0.6,107.932,54,29.5,-1.16,-1.45,212.8,-420.5,11.5,0,0,9078,10.68,2,108.1,73.5,3856.5,46.678,13050,0
99.45,6689.4,-0.6,107.932,54,29,-1.31,-1.47,212.7,-422,11.5,0,0,8881,10.68,2,105.5,73.6,3856.5,46.678,13050,0
99.5,6690.8,-0.6,107.932,54,29,-1.26,-1.38,212.6,-423.4,11.6,0,0,8661,10.68,2,103,73.7,3856.5,46.678,13050,0
99.55,6692.2,-0.6,107.932,54,28.7,-1.48,-1.51,212.5,-424.9,11.6,0,0,8430,10.68,2,100.4,73.8,3856.5,46.678,13050,0
99.6,6693.6,-0.6,107.932,54,28.6,-1.49,-1.34,212.4,-426.2,11.6,0,0,8241,10.68,2,98,73.8,3856.5,46.678,13050,0
99.65,6694.9,-0.585,107.932,54,29.2,-1.46,-1.58,212.2,-427.5,11.6,0,0,8009,10.68,2,95.6,73.9,3856.5,46.678,13050,0
99.7,6696.2,-0.585,107.932,54,31.9,-1.7,-1.69,212,-428.9,11.7,0,0,7802,10.68,2,92.8,74,3856.5,46.678,13050,0
99.75,6697.5,-0.585,107.932,54,32.3,-1.44,-1.19,211.8,-430.1,11.7,0,0,7525,10.68,2,90.2,74,3856.5,46.678,13050,0
99.8,6698.7,-0.585,107.932,54,31.4,-1.31,-1.63,211.5,-431.3,11.7,0,0,7323,10.68,2,87.7,74.1,3856.5,46.678,13050,0
99.85,6699.8,-0.585,107.932,54,31.1,-1.7,-1.71,211.2,-432.5,11.7,0,0,7123,10.68,2,84.8,74.1,3856.5,46.678,13050,0
99.9,6701,-0.585,107.932,54,27.1,-1.35,-1.14,210.9,-433.5,11.8,0,0,6918,10.68,2,82.5,74.2,3856.5,46.678,13050,0
99.95,6702.1,-0.582,107.932,54,10.7,-1.52,-0.95,210.5,-434.6,11.8,0,0,6849,10.68,2,80.6,74.2,3856.5,46.678,13050,0
100,6703.2,-0.582,107.932,54,2.8,-1.74,-0.75,210.2,-435.7,11.8,0,0,6755,10.68,2,79.3,74.2,3856.5,46.678,13050,0
100.05,6704.3,-0.582,107.932,54,0.2,-1.84,-0.48,209.8,-436.7,11.8,0,0,6679,10.68,2,78.4,74.3,3856.5,46.678,13050,0
100.1,6705.4,-0.582,107.932,54,0,-1.87,-0.48,209.3,-437.7,11.8,0,0,6626,10.68,2,77.6,74.3,3856.5,46.678,13050,0
100.15,6706.5,-0.582,107.932,54,0,-1.86,-0.48,208.8,-438.6,11.8,0,0,6563,10.68,2,76.9,74.3,3856.5,46.678,13050,0
100.2,6707.5,-0.582,107.932,54,0,-2.06,-0.52,208.3,-439.5,11.8,0,0,6518,10.68,2,76.2,74.3,3856.5,46.678,13050,0
100.25,6708.6,-0.585,107.932,54,0,-1.87,-0.48,207.7,-440.4,11.9,0,0,6460,10.68,2,75.4,74.3,3856.5,46.678,13050,0
100.3,6709.6,-0.585,107.932,54,0,-1.87,-0.42,207.1,-441.3,11.9,0,0,6422,10.68,2,74.7,74.3,3856.5,46.678,13050,7.9
100.35,6710.6,-0.585,107.932,54,0,-1.74,-0.25,206.5,-442.1,11.9,0,0,6412,10.68,2,74.3,74.3,3856.5,46.678,13050,14.8
100.4,6711.7,-0.585,107.932,54,0,-1.69,-0.26,205.8,-442.9,11.9,0,0,6405,10.68,2,74,74.3,3856.5,46.678,13050,22.7
100.45,6712.7,-0.585,107.932,54,0,-2.02,-0.16,205.1,-443.7,12,0,0,6400,10.68,2,73.8,74.3,3856.5,46.678,13050,30.2
100.5,6713.7,-0.585,107.932,54,0,-1.78,-0.13,204.5,-444.4,12,0,0,6401,10.68,2,73.7,74.3,3856.5,46.678,13050,32.7
100.55,6714.7,-0.597,107.932,54,0,-1.25,0.01,203.7,-445.1,12.1,0,0,6396,10.68,2,73.7,74.3,3856.5,46.678,13050,34
100.6,6715.8,-0.597,107.932,54,0,-1.2,-0.17,203,-445.7,12.2,0,0,6542,10.68,2,73.5,74.3,3856.5,46.678,13050,40.1
100.65,6716.8,-0.597,107.932,54,0,-1.92,-0.2,202.1,-446.4,12.2,0,0,6684,10.68,2,73.3,74.3,3856.5,46.678,13050,39.9
100.7,6717.8,-0.597,107.932,54,0,-1.37,0.37,201.3,-447,12.3,0,0,6637,10.68,2,73.3,74.3,3856.5,46.678,13050,40.1
100.75,6718.8,-0.597,107.932,54,0,-1.38,-0.23,200.5,-447.6,12.4,0,0,6561,10.68,2,73.6,74.3,3856.5,46.678,13050,40.6
100.8,6719.8,-0.597,107.932,54,0,-1.28,-0.14,199.7,-448.1,12.5,0,0,6729,10.68,2,73.4,74.3,3856.5,46.678,13050,41.4
100.85,6720.8,-0.597,107.932,54,0,-1.53,0.48,198.8,-448.7,12.5,0,0,6673,10.68,2,73.4,74.3,3856.5,46.678,13050,43.3
100.9,6721.9,-0.609,107.932,54,0,-1.71,0.1,197.9,-449.2,12.6,0,0,6605,10.67,2,73.7,74.3,3856.5,46.678,13050,44.2
100.95,6722.9,-0.609,107.932,54,0,-1.72,-0.13,197,-449.6,12.6,0,0,6609,10.67,2,73.8,74.3,3856.5,46.678,13050,46.5
101,6723.9,-0.609,107.932,54,0,-1.63,0.62,196,-450,12.7,0,0,6613,10.67,2,73.9,74.3,3856.5,46.678,13050,54.9
101.05,6725,-0.609,107.932,54,0,-1.3,-0.07,195.1,-450.4,12.8,0,0,6740,10.67,2,74.2,74.3,3856.5,46.678,13050,61.4
101.1,6726,-0.609,107.932,54,0,-1.91,0.37,194.1,-450.8,12.8,0,0,6700,10.67,2,74.7,74.3,3856.5,46.678,13050,61.3
101.15,6727,-0.609,107.932,54,0,-1.91,0.54,193.1,-451.1,12.8,0,0,6671,10.67,2,75.3,74.3,3856.5,46.678,13050,65.3
101.2,6728.1,-0.594,107.932,54,0,-1.36,0.1,192.1,-451.4,12.9,0,0,6893,10.67,2,75.8,74.3,3856.5,46.678,13050,68.3
101.25,6729.2,-0.594,107.932,54,0,-1.52,0.62,191.1,-451.6,12.9,0,0,6855,10.67,2,76.6,74.3,3856.5,46.678,13050,69.5
101.3,6730.2,-0.594,107.932,54,0,-1.39,0.49,190,-451.9,13,0,0,6887,10.67,2,77.6,74.3,3856.5,46.678,13050,71
101.35,6731.3,-0.594,107.932,54,0,-1.13,0.47,188.9,-452,13,0,0,6955,10.67,2,78.5,74.3,3856.5,46.678,13050,70.2
101.4,6732.4,-0.594,107.932,54,0,-0.87,0.63,187.9,-452.2,13.1,0,0,6969,10.67,2,79.5,74.3,3856.5,46.678,13050,71
101.45,6733.5,-0.594,107.932,54,0,-0.53,0.57,186.8,-452.3,13.1,0,0,7121,10.67,2,80.5,74.3,3856.5,46.678,13050,72.1
101.5,6734.7,-0.594,107.932,54,0,-0.61,0.77,185.6,-452.5,13.1,0,0,7153,10.67,2,81.7,74.3,3856.5,46.678,13050,72.4
101.55,6735.8,-0.558,107.932,54,0,-0.55,0.67,184.5,-452.6,13.2,0,0,7275,10.67,2,82.8,74.3,3856.5,46.678,13050,75
101.6,6737,-0.558,107.932,54,0,-0.52,0.69,183.4,-452.7,13.2,0,0,7505,10.67,2,84,74.3,3856.5,46.678,13050,78.6
101.65,6738.2,-0.558,107.932,54,0,-0.53,0.82,182.2,-452.8,13.2,0,0,7507,10.67,2,85.6,74.3,3856.5,46.678,13050,82.1
101.7,6739.4,-0.558,107.932,54,0,-0.21,0.78,181,-452.9,13.3,0,0,7774,10.67,2,86.9,74.3,3856.5,46.678,13050,84.9
101.75,6740.6,-0.558,107.932,54,0,-0.1,1.11,179.8,-453,13.3,0,0,7860,10.67,2,88.7,74.3,3856.5,46.678,13050,85.1
101.8,6741.9,-0.543,107.932,54,0,0.37,0.83,178.5,-453.1,13.4,0,0,8000,10.67,2,90.4,74.3,3856.5,46.678,13050,76.3
101.85,6743.2,-0.543,107.932,54,0,0.71,0.56,177.3,-453.1,13.4,0,0,7953,10.67,2,91.7,74.3,3856.5,46.678,13050,47.7
101.9,6744.4,-0.543,107.932,54,0,1.2,-0.01,176,-453.3,13.4,0,0,7935,10.66,2,92.1,74.3,3856.5,46.678,13050,18.1
101.95,6745.7,-0.543,107.932,54,0,1.43,-0.47,174.7,-453.4,13.5,0,0,7808,10.66,2,91.6,74.3,3856.5,46.678,13050,0
102,6747,-0.543,107.932,54,0,1.46,-0.43,173.5,-453.6,13.5,0,0,7717,10.66,2,90.9,74.3,3856.5,46.678,13050,0
102.05,6748.2,-0.543,107.932,54,0,2.04,-0.48,172.2,-453.8,13.5,0,0,7656,10.66,2,90.1,74.3,3856.5,46.678,13050,0
102.1,6749.5,-0.54,107.932,54,0,2.56,-0.68,171,-454.1,13.5,0,0,7588,10.66,2,89.1,74.4,3856.5,46.678,13050,0
102.15,6750.7,-0.54,107.932,54,0,1.84,-0.46,169.9,-454.4,13.6,0,0,7516,10.66,2,88.3,74.4,3856.5,46.678,13050,0
102.2,6751.9,-0.54,107.932,54,0,2.62,-0.66,168.7,-454.8,13.6,0,0,7447,10.66,2,87.4,74.4,3856.5,46.678,13050,0
102.25,6753.1,-0.54,107.932,54,0,2.9,-0.65,167.5,-455.2,13.6,0,0,7374,10.66,2,86.3,74.4,3856.5,46.678,13050,0
102.3,6754.3,-0.54,107.932,54,0,2.07,-0.5,166.5,-455.6,13.6,0,0,7284,10.66,2,85.5,74.4,3856.5,46.678,13050,0
102.35,6755.5,-0.54,107.932,54,0,2.45,-0.52,165.4,-456.2,13.7,0,0,7230,10.66,2,84.7,74.4,3856.5,46.678,13050,5.8
102.4,6756.6,-0.54,107.932,54,0,2.7,-0.39,164.3,-456.7,13.7,0,0,7231,10.66,2,83.9,74.4,3856.5,46.678,13050,17.4
102.45,6757.8,-0.54,107.932,54,0,2.46,-0.34,163.4,-457.3,13.7,0,0,7202,10.66,2,83.5,74.4,3856.5,46.678,13050,23.8
102.5,6758.9,-0.54,107.932,54,0,2.68,-0.23,162.4,-458,13.8,0,0,7186,10.66,2,83.1,74.4,3856.5,46.678,13050,22.7
102.55,6760.1,-0.54,107.932,54,0,2.84,-0.19,161.5,-458.8,13.8,0,0,7216,10.66,2,82.8,74.4,3856.5,46.678,13050,33.5
102.6,6761.2,-0.54,107.932,54,0,2.34,-0.08,160.7,-459.5,13.9,0,0,7216,10.66,2,82.7,74.4,3856.5,46.678,13050,31.6
102.65,6762.4,-0.54,107.932,54,0,2.38,-0.18,159.9,-460.3,13.9,0,0,7234,10.66,2,82.6,74.4,3856.5,46.678,13050,33.5
102.7,6763.5,-0.528,107.932,54,0,2.71,0.05,159.1,-461.2,14,0,0,7182,10.66,2,82.6,74.4,3856.5,46.678,13050,35.7
102.75,6764.7,-0.528,107.932,54,0,2.2,-0.12,158.4,-462,14,0,0,7256,10.66,2,82.5,74.4,3856.5,46.678,13050,35.1
102.8,6765.8,-0.528,107.932,54,0,2.07,-0.05,157.7,-463,14.1,0,0,7286,10.66,2,82.5,74.4,3856.5,46.678,13050,43.6
102.85,6767,-0.528,107.932,54,0,2.22,0.09,157.1,-464,14.1,0,0,7229,10.66,2,82.7,74.4,3856.5,46.678,13050,42.8
102.9,6768.1,-0.528,107.932,54,0,2.45,0.03,156.5,-464.9,14.2,0,0,7252,10.66,2,82.8,74.4,3856.5,46.678,13050,38.8
102.95,6769.3,-0.528,107.932,54,0,2.09,0.02,156,-465.9,14.2,0,0,7225,10.66,2,82.9,74.4,3856.5,46.678,13050,38.1
103,6770.4,-0.516,107.932,54,0,2,-0.01,155.5,-467,14.3,0,0,7251,10.66,2,83,74.4,3856.5,46.678,13050,37.8
103.05,6771.6,-0.516,107.932,54,0,2.51,0.11,155,-468,14.3,0,0,7204,10.66,2,83.1,74.4,3856.5,46.678,13050,39.5
103.1,6772.7,-0.516,107.932,54,0,2.25,-0.07,154.6,-469.1,14.4,0,0,7256,10.66,2,83.1,74.4,3856.5,46.678,13050,39.9
103.15,6773.9,-0.516,107.932,54,0,1.85,0.01,154.3,-470.3,14.5,0,0,7261,10.66,2,83.3,74.4,3856.5,46.678,13050,39.4
103.2,6775,-0.516,107.932,54,0,2.09,0.14,154,-471.3,14.5,0,0,7457,10.66,2,83.1,74.4,3856.5,46.678,13050,41.9
103.25,6776.2,-0.516,107.932,54,0,2.19,0.16,153.7,-472.5,14.6,0,0,7333,10.66,2,83.6,74.4,3856.5,46.678,13050,43.8
103.3,6777.4,-0.501,107.932,54,0,1.94,0.11,153.5,-473.6,14.6,0,0,7326,10.66,2,83.9,74.4,3856.5,46.678,13050,44.3
103.35,6778.5,-0.501,107.932,54,0,2.02,0.38,153.4,-474.8,14.7,0,0,7385,10.66,2,84.2,74.4,3856.5,46.678,13050,49.9
103.4,6779.7,-0.501,107.932,54,0,1.93,0.13,153.3,-475.9,14.8,0,0,7384,10.66,2,84.7,74.4,3856.5,46.678,13050,56.6
103.45,6780.9,-0.501,107.932,54,0,1.66,0.35,153.2,-477.1,14.8,0,0,7494,10.66,2,85.1,74.4,3856.5,46.678,13050,54.9
